source_id,relation,target_id,weight,source,target
N294,causes,N1920,1,vasodilation,ear
N294,causes,N2557,1,vasodilation,ions
N294,causes,N3255,1,vasodilation,propanidid
N294,causes,N37,1,vasodilation,heart
N294,causes,N42,1,vasodilation,tin
N294,causes,N432,1,vasodilation,ischemia
N294,causes,N5663,1,vasodilation,anions
N294,causes,N6475,1,vasodilation,myocardial ischemia
N294,causes,N7740,1,vasodilation,relaxation
N294,causes,N855,1,vasodilation,pons
N294,causes,N930,1,vasodilation,hypotension
N294,treated_by,N1062,1,vasodilation,hypertrophy
N294,treated_by,N1792,1,vasodilation,minoxidil
N294,treated_by,N1920,1,vasodilation,ear
N294,treated_by,N2557,1,vasodilation,ions
N294,treated_by,N37,1,vasodilation,heart
N294,treated_by,N900,1,vasodilation,ether
N2946,causes,N292,1,subclavian vein,thrombosis
N2946,causes,N3693,1,subclavian vein,exercise
N2946,causes,N489,1,subclavian vein,recurrence
N2946,causes,N5110,1,subclavian vein,lead
N2946,causes,N6584,1,subclavian vein,axilla
N2946,treated_by,N292,1,subclavian vein,thrombosis
N2946,treated_by,N3016,1,subclavian vein,patients
N2946,treated_by,N42,1,subclavian vein,tin
N2949,associated_with,N1079,2,angioedema,edema
N2949,associated_with,N3016,1,angioedema,patients
N2949,associated_with,N42,1,angioedema,tin
N2953,associated_with,N1079,1,mouth,edema
N2953,associated_with,N5566,1,mouth,tongue
N2953,treated_by,N1742,1,mouth,verapamil
N2957,associated_with,N1030,1,erythema,nephrotic syndrome
N2957,associated_with,N1060,1,erythema,myositis
N2957,associated_with,N1186,1,erythema,infarction
N2957,associated_with,N1354,1,erythema,pain
N2957,associated_with,N1439,1,erythema,tuberculosis
N2957,associated_with,N16,2,erythema,skin
N2957,associated_with,N18,3,erythema,syndrome
N2957,associated_with,N1892,1,erythema,rna
N2957,associated_with,N1920,3,erythema,ear
N2957,associated_with,N2114,1,erythema,thrombocytopenia
N2957,associated_with,N2225,1,erythema,myasthenia gravis
N2957,associated_with,N237,1,erythema,pregnancy
N2957,associated_with,N2557,6,erythema,ions
N2957,associated_with,N2791,1,erythema,atrophy
N2957,associated_with,N292,3,erythema,thrombosis
N2957,associated_with,N3016,4,erythema,patients
N2957,associated_with,N3288,6,erythema,lip
N2957,associated_with,N37,1,erythema,heart
N2957,associated_with,N3793,2,erythema,cations
N2957,associated_with,N39,1,erythema,myocardial infarction
N2957,associated_with,N390,1,erythema,heart block
N2957,associated_with,N3973,6,erythema,lipid a
N2957,associated_with,N4055,1,erythema,asia
N2957,associated_with,N42,2,erythema,tin
N2957,associated_with,N4235,1,erythema,disease
N2957,associated_with,N432,1,erythema,ischemia
N2957,associated_with,N4521,1,erythema,hip
N2957,associated_with,N5095,1,erythema,thymoma
N2957,associated_with,N55,6,erythema,antibodies
N2957,associated_with,N5926,1,erythema,erythema induratum
N2957,associated_with,N610,1,erythema,vasculitis
N2957,associated_with,N6101,1,erythema,nose
N2957,associated_with,N624,1,erythema,cerebral infarction
N2957,associated_with,N6289,1,erythema,attention
N2957,associated_with,N684,1,erythema,anemia
N2957,associated_with,N7314,1,erythema,asthenia
N2957,treated_by,N1258,1,erythema,hydralazine
N2957,treated_by,N3016,1,erythema,patients
N2959,associated_with,N1062,2,urine,hypertrophy
N2959,associated_with,N1138,1,urine,azathioprine
N2959,associated_with,N1165,1,urine,taurine
N2959,associated_with,N1193,1,urine,pulse
N2959,associated_with,N1285,2,urine,blood
N2959,associated_with,N1376,1,urine,diabetic retinopathy
N2959,associated_with,N149,1,urine,nad
N2959,associated_with,N1660,1,urine,molecular weight
N2959,associated_with,N1698,1,urine,altitude
N2959,associated_with,N1843,1,urine,vital capacity
N2959,associated_with,N1892,1,urine,rna
N2959,associated_with,N1920,4,urine,ear
N2959,associated_with,N217,2,urine,blood pressure
N2959,associated_with,N2266,1,urine,cataract
N2959,associated_with,N247,1,urine,sodium
N2959,associated_with,N2539,2,urine,plasma
N2959,associated_with,N2570,1,urine,alkylating agents
N2959,associated_with,N2577,1,urine,mercaptopurine
N2959,associated_with,N30,1,urine,rats
